Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,BuildingName,Room#,Term,Cross-List,Status,Instructor,Enrollment,MaxEnrollment
MANA,6328,1,SEM/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,TH,102,2228,-,Scheduled,Parker,7,20
MANA,3318,5,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,COBA,154,2228,-,Scheduled,Hubbard,28,40
MANA,1301,5,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,256,2228,-,Scheduled,Shurtleff,67,70
MARK,3370,4,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,COBA,153,2228,-,Scheduled,Brewer,59,60
MARK,4303,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,COBA,348,2228,-,Scheduled,Brewer,54,75
MARK,5329,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,COBA,139,2228,2228_1_0139_UTARL_1 - Exam,Scheduled,Chonko,7,12
MARK,3321,14,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,255,2228,-,Scheduled,Wallman,72,72
MARK,3321,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,COBA,256,2228,-,Scheduled,Khare,72,72
MARK,3321,11,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,COBA,256,2228,-,Scheduled,Martinez Garcia,72,72
MARK,3321,5,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,COBA,256,2228,-,Scheduled,Khare,71,72
MARK,3321,7,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,255,2228,-,Scheduled,Wallman,72,72
MARK,3321,8,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,255,2228,-,Scheduled,Gottfried,72,72
MARK,3321,3,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,COBA,252,2228,-,Scheduled,Torres Rico,60,60
MARK,3321,6,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,255,2228,-,Scheduled,Briggs,71,72
MARK,4311,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,TH,2,2228,-,Scheduled,Rincon,22,45
MARK,4311,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,COBA,152,2228,-,Scheduled,Martinez Garcia,43,45
MARK,4311,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,149,2228,-,Scheduled,Hanson,40,55
MARK,6302,1,SEM/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,TH,115,2228,2228_1_0140_UTARL_1 - Exam,Scheduled,Saini,3,10
MARK,4322,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,150,2228,-,Scheduled,Wallman,50,52
MARK,4322,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,COBA,150,2228,-,Scheduled,Wallman,11,55
MARK,4322,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,COBA,251,2228,-,Scheduled,Venable,28,45
MARK,4325,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,COBA,253,2228,-,Scheduled,Zheng,26,46
MARK,5311,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,COBA,253,2228,-,Scheduled,Saini,35,40
MARK,4308,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,COBA,139,2228,2228_1_0139_UTARL_1 - Exam,Scheduled,Chonko,6,25
MARK,6303,1,SEM/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,TH,115,2228,2228_1_0140_UTARL_1 - Exam,Scheduled,Saini,2,10
MARK,5327,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,COBA,138,2228,-,Scheduled,Hanson,9,30
MARK,5344,1,SEM/Fall Final Exam,R,12/8/2022,12/8/2022,8:15 PM,10:45 PM,PH,200,2228,-,Scheduled,Grisaffe,7,24
MARK,5341,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,PKH,302,2228,-,Scheduled,Hanson,7,24
MARK,3324,5,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,COBA,153,2228,-,Scheduled,Minchael,23,60
MARK,3324,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,153,2228,-,Scheduled,McGaughey,55,55
MARK,3322,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,251,2228,-,Scheduled,Miao,42,44
MARK,3322,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,140,2228,-,Scheduled,Gottfried,36,36
MARK,3322,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,COBA,150,2228,-,Scheduled,Chonko,31,40
MAS,3312,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,TH,218,2228,2228_1_0144_UTARL_1 - Exam,Scheduled,Conway,3,5
MAS,2300,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,COBA,141,2228,-,Scheduled,Murrah-Mandril,34,35
MAS,4319,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,TH,219,2228,2228_1_0147_UTARL_1 - Exam,Scheduled,Vidal,4,5
MAS,3321,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,UH,1,2228,2228_1_0145_UTARL_1 - Exam,Scheduled,Salinas,5,5
MATH,3319,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,102,2228,-,Scheduled,Maia,54,55
MATH,3319,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,PKH,105,2228,-,Scheduled,Liu,55,55
MATH,3319,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PKH,105,2228,-,Scheduled,Kribs,55,55
MATH,3319,4,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,PKH,105,2228,-,Scheduled,Kribs,55,55
MATH,5338,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,PKH,321,2228,-,Scheduled,Liu,11,25
MATH,2330,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PKH,311,2228,-,Scheduled,Beach Tassey,20,30
MATH,5327,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,PKH,113,2228,-,Scheduled,Aktosun,14,15
MATH,4322,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,PKH,321,2228,-,Scheduled,Shipman,25,30
MATH,1330,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,PKH,311,2228,-,Scheduled,Beach Tassey,50,50
MATH,1330,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,PKH,311,2228,-,Scheduled,Beach Tassey,27,50
MATH,5311,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,PKH,109,2228,-,Scheduled,Korzeniowski,5,30
MATH,5342,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,PKH,311,2228,-,Scheduled,Jorgensen,8,20
MATH,5326,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PKH,321,2228,-,Scheduled,Jorgensen,10,30
MATH,5333,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,PKH,321,2228,-,Scheduled,Vancliff,18,25
MATH,5307,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,PKH,311,2228,-,Scheduled,Shipman,13,20
MATH,3321,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,PKH,111,2228,-,Scheduled,Grantcharov,32,50
MATH,3307,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,PKH,109,2228,-,Scheduled,Diaz,28,30
MATH,3316,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,PKH,103,2228,-,Scheduled,Pal,56,55
MATH,3335,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,PKH,321,2228,-,Scheduled,Su,33,40
MATH,1332,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,PKH,311,2228,-,Scheduled,Turner,29,50
MATH,1332,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,PKH,311,2228,-,Scheduled,Beach Tassey,28,50
MATH,3330,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,PKH,102,2228,-,Scheduled,Sun-Mitchell,55,55
MATH,3330,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,PKH,103,2228,-,Scheduled,Grantcharov,54,55
MATH,3330,6,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,PKH,103,2228,-,Scheduled,Liao,55,55
MATH,3330,5,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,PKH,107,2228,-,Scheduled,Liao,55,55
MATH,3330,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PKH,103,2228,-,Scheduled,Sun-Mitchell,54,55
MATH,3314,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,113,2228,-,Scheduled,Wang,33,55
MATH,6310,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,PKH,321,2228,-,Scheduled,Hamm,11,30
MATH,3345,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,PKH,311,2228,-,Scheduled,Kojouharov,30,40
MATH,3300,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,PKH,109,2228,-,Scheduled,Warren,31,30
MATH,3313,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PKH,107,2228,-,Scheduled,Korzeniowski,36,55
MATH,4334,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,321,2228,-,Scheduled,Gornet,12,40
MATH,5392,1,SEM/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,PKH,109,2228,-,Scheduled,Roy,13,20
MATH,5305,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,PKH,321,2228,-,Scheduled,Yu,14,25
MATH,3318,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,PKH,109,2228,-,Scheduled,Liu,48,40
MATH,4350,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,PKH,321,2228,-,Scheduled,Krasij,14,30
MATH,1327,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,PKH,111,2228,-,Scheduled,Derisavifard,32,55
MATH,1327,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,PKH,102,2228,-,Scheduled,Glass,51,55
MATH,3315,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,PKH,102,2228,-,Scheduled,Xi,14,50
MATH,4330,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,PKH,105,2228,-,Scheduled,Vancliff,16,55
ME,5305,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,NH,106,2228,2228_1_0013_UTARL_1 - Exam,Scheduled,Hullender,3,40
ME,5341,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,NH,110,2228,2228_1_0009_UTARL_1 - Exam,Scheduled,Woods,10,55
ME,5331,4,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,WH,210,2228,2228_1_0025_UTARL_1 - Exam,Scheduled,Tong,14,30
ME,5331,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,COBA,139,2228,2228_1_0024_UTARL_1 - Exam,Scheduled,Nomura,22,30
ME,5329,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,WH,311,2228,2228_1_0022_UTARL_1 - Exam,Scheduled,Taylor,22,25
ME,5311,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,WH,221,2228,2228_1_0027_UTARL_1 - Exam,Scheduled,Wang,4,20
ME,5316,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,PKH,109,2228,2228_1_0018_UTARL_1 - Exam,Scheduled,Jain,20,30
ME,5310,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,204,2228,2228_1_0014_UTARL_1 - Exam,Scheduled,Iarve,24,40
ME,5352,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,NH,105,2228,2228_1_0007_UTARL_1 - Exam,Scheduled,Agonafer,50,60
ME,5320,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,ERB,130,2228,2228_1_0019_UTARL_1 - Exam,Scheduled,Wang,2,20
ME,5315,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,WH,402,2228,2228_1_0005_UTARL_1 - Exam,Scheduled,Davidson,1,20
ME,5378,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,LS,119,2228,2228_1_0001_UTARL_1 - Exam,Scheduled,Huff,5,20
ME,5342,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,NH,111,2228,2228_1_0015_UTARL_1 - Exam,Scheduled,Zhang,1,30
ME,5313,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,WH,311,2228,2228_1_0016_UTARL_1 - Exam,Scheduled,Tong,10,35
MILS,1141,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,CH,101,2228,-,Scheduled,Sanders,7,75
MILS,1141,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,LS,424,2228,-,Scheduled,Sanders,21,75
MILS,4341,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,PH,307,2228,-,Scheduled,Hubacek,17,35
MILS,3341,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,PKH,107,2228,-,Scheduled,Wood,10,50
MODL,5305,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,TH,119,2228,2228_1_0596_UTARL_1 - Exam,Scheduled,Berthold,7,15
MSE,5193,1,SEM/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,WH,404,2228,-,Scheduled,Cao,13,60
MSE,5343,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,PKH,205,2228,2228_1_0133_UTARL_1 - Exam,Scheduled,Yum,8,25
MSE,4354,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,ERB,130,2228,2228_1_0134_UTARL_1 - Exam,Scheduled,Koh,1,10
MSE,3300,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,SH,129,2228,2228_1_0129_UTARL_1 - Exam,Scheduled,Hao,10,20
MSE,5300,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,SH,129,2228,2228_1_0129_UTARL_1 - Exam,Scheduled,Hao,10,20
MSE,5347,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,153,2228,2228_1_0136_UTARL_1 - Exam,Scheduled,Yum,10,25
MSE,5321,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,LS,424,2228,2228_1_0132_UTARL_1 - Exam,Scheduled,Cao,10,16
MSE,4390,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,LS,428,2228,-,Scheduled,La Plante,6,25
MSE,4343,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,PKH,205,2228,2228_1_0133_UTARL_1 - Exam,Scheduled,Yum,2,20
MSE,4310,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,153,2228,2228_1_0136_UTARL_1 - Exam,Scheduled,Yum,4,25
MSE,5354,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,ERB,130,2228,2228_1_0134_UTARL_1 - Exam,Scheduled,Koh,7,25
MSE,5304,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,EES,104,2228,2228_1_0130_UTARL_1 - Exam,Scheduled,Kim,13,30
MSE,4358,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,LS,124,2228,-,Scheduled,-,1,25
MSE,5358,1,LEC/Fall Final Exam,T,12/13/2022,12/14/2022,11:00 AM,1:30 PM,LS,124,2228,-,Scheduled,Hao,6,25
MUSI,5102,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,FA,106,2228,2228_1_0358_UTARL_1 - Exam,Scheduled,McLean,1,10
MUSI,102,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,FA,115,2228,2228_1_0356_UTARL_1 - Exam,Scheduled,Stotter,51,60
MUSI,5010,26,PRA/Fall Final Exam,M,12/12/2022,12/12/2022,11:00 AM,1:30 PM,FA,115,2228,2228_1_0352_UTARL_1 - Exam,Scheduled,Eldridge,1,5
MUSI,5010,9,PRA/Fall Final Exam,M,12/12/2022,12/12/2022,11:00 AM,1:30 PM,FA,311,2228,2228_1_0338_UTARL_1 - Exam,Scheduled,Forbes,2,10
MUSI,5010,14,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,309,2228,2228_1_0342_UTARL_1 - Exam,Scheduled,Cruz,1,5
MUSI,5010,29,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,115,2228,2228_1_0540_UTARL_1 - Exam,Scheduled,Mulholland,1,5
MUSI,3394,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,FA,404,2228,-,Scheduled,Brown,13,30
MUSI,3394,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,FA,404,2228,-,Scheduled,Meyer,14,30
MUSI,3394,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,404,2228,-,Scheduled,Brown,23,30
MUSI,5106,1,PRA/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,FA,2121A,2228,2228_1_0362_UTARL_1 - Exam,Scheduled,Solomons,1,10
MUSI,4325,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,FA,301,2228,-,Scheduled,Townsley,21,20
MUSI,1301,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,FA,309,2228,-,Scheduled,Cop,11,25
MUSI,108,1,PRA/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,FA,106,2228,2228_1_0359_UTARL_1 - Exam,Scheduled,Wayman,58,97
MUSI,3211,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,FA,311,2228,2228_1_0374_UTARL_1 - Exam,Scheduled,Lange,17,18
MUSI,3211,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,311,2228,-,Scheduled,Lange,13,18
MUSI,5104,1,PRA/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,FA,106,2228,2228_1_0359_UTARL_1 - Exam,Scheduled,Wayman,1,3
MUSI,1300,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,UH,108,2228,-,Scheduled,Bosma,248,250
MUSI,1101,113,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,FA,367G,2228,-,Scheduled,Morrison,8,10
MUSI,5389,1,SEM/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,FA,327,2228,2228_1_0378_UTARL_1 - Exam,Scheduled,Hatch,1,10
MUSI,5308,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,309,2228,-,Scheduled,Morrison,7,15
MUSI,121,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,STAD,117,2228,-,Scheduled,Kahler,13,20
MUSI,4225,1,PRA/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,367G,2228,-,Scheduled,Clagett,4,10
MUSI,3126,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,367F,2228,-,Scheduled,Burchill,13,16
MUSI,2101,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,258,2228,-,Scheduled,Dunham,9,25
MUSI,3396,1,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,FA,258,2228,-,Scheduled,Townsley,27,30
MUSI,3395,1,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,FA,115,2228,-,Scheduled,Haines,4,15
MUSI,120,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,TEX,105,2228,-,Scheduled,Wood,10,20
MUSI,5100,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,FA,115,2228,2228_1_0356_UTARL_1 - Exam,Scheduled,Stotter,3,15
MUSI,124,1,PRA/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,FA,258,2228,2228_1_0376_UTARL_1 - Exam,Scheduled,Leffler,6,20
MUSI,128,1,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,FA,115,2228,2228_1_0368_UTARL_1 - Exam,Scheduled,Evans,60,90
MUSI,4111,16,PRA/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,FA,310,2228,2228_1_0370_UTARL_1 - Exam,Scheduled,Leffler,10,10
MUSI,4111,11,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,311,2228,2228_1_0330_UTARL_1 - Exam,Scheduled,Unzicker,3,10
MUSI,112,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,FA,115,2228,2228_1_0363_UTARL_1 - Exam,Scheduled,Ishii,13,40
MUSI,4327,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,301,2228,-,Scheduled,Townsley,18,16
MUSI,3213,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,115,2228,2228_1_0373_UTARL_1 - Exam,Scheduled,Evans,16,30
MUSI,3103,1,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,FA,311,2228,-,Scheduled,Ciobanu,13,20
MUSI,116,3,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,TEX,105,2228,2228_1_0366_UTARL_1 - Exam,Scheduled,McGuire,14,40
MUSI,116,1,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,115,2228,2228_1_0365_UTARL_1 - Exam,Scheduled,Morrison,19,40
MUSI,3309,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,FA,311,2228,-,Scheduled,Bierschenk,15,30
MUSI,3225,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,FA,367E,2228,-,Scheduled,Clagett,3,10
MUSI,3308,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,115,2228,-,Scheduled,Espinosa,35,50
MUSI,3316,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,258,2228,2228_1_0382_UTARL_1 - Exam,Scheduled,Webster,25,89
MUSI,5107,1,PRA/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,FA,115,2228,2228_1_0363_UTARL_1 - Exam,Scheduled,Ishii,6,10
MUSI,3303,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,309,2228,-,Scheduled,Turner,15,30
MUSI,130,1,PRA/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,FA,115,2228,-,Scheduled,Stotter,57,85
MUSI,3300,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,303,2228,-,Scheduled,Sarno,29,38
MUSI,3300,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,303,2228,-,Scheduled,Sarno,35,36
MUSI,4117,1,PRA/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,FA,311,2228,2228_1_0375_UTARL_1 - Exam,Scheduled,Lange,7,20
MUSI,4291,8,IND/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,FA,303,2228,2228_1_0381_UTARL_1 - Exam,Scheduled,Shepherd,1,4
MUSI,4291,47,IND/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,FA,106,2228,-,Scheduled,Wayman,4,30
MUSI,1325,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,FA,303,2228,-,Scheduled,Cop,20,20
MUSI,1325,4,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,2:00 PM,4:30 PM,FA,303,2228,-,Scheduled,Hatch,20,20
MUSI,1325,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,FA,303,2228,-,Scheduled,Cop,26,20
MUSI,5111,1,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,FA,115,2228,2228_1_0368_UTARL_1 - Exam,Scheduled,Evans,5,15
MUSI,2325,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,FA,303,2228,-,Scheduled,Turner,13,20
