Subject,Course,Section#,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Campus,Enrollment,MaxEnrollment
EVSE,5312,1,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,EES,109,Tramm,2232,2232_1_0221_UTARL_1 - Exam,MAIN,7,10
EVSE,5325,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,EES,244,Sanchez Murillo,2232,2232_1_0261_UTARL_1 - Exam,MAIN,5,5
EVSE,5458,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,EES,104,Pirouz,2232,2232_1_0021_UTARL_1 - Exam,MAIN,3,5
EXSA,1249,1,LEC/Spring 2023 Official Final Exam,S,5/6/2023,5/6/2023,11:00 AM,1:30 PM,PEB,303,Shaw,2232,-,MAIN,8,30
EXSA,1249,2,LEC/Spring 2023 Official Final Exam,S,5/6/2023,5/6/2023,2:00 PM,4:30 PM,PEB,303,Shaw,2232,-,MAIN,10,30
EXSA,1259,1,LEC/Spring 2023 Official Final Exam,S,5/6/2023,5/6/2023,11:00 AM,1:30 PM,PEB,106,Shaw,2232,-,MAIN,0,20
FINA,2330,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,149,Isbell,2232,-,MAIN,15,40
FINA,3313,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,COBA,142,Du,2232,-,MAIN,110,110
FINA,3313,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,COBA,245E,Aroul,2232,-,MAIN,109,110
FINA,3313,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,COBA,245E,Du,2232,-,MAIN,109,110
FINA,3313,5,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,147,Li,2232,-,MAIN,66,110
FINA,3313,6,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,142,Phan,2232,-,MAIN,63,110
FINA,3315,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,241,Thompson,2232,-,MAIN,27,72
FINA,3315,3,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,COBA,256,Paydarzarnaghi,2232,-,MAIN,11,72
FINA,3317,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,COBA,147,Thai,2232,-,MAIN,92,105
FINA,3317,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,147,Thompson,2232,-,MAIN,47,105
FINA,4311,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,253,Rakowski,2232,-,MAIN,45,45
FINA,4315,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,COBA,256,Hao,2232,-,MAIN,71,70
FINA,4315,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,COBA,254,Berard,2232,-,MAIN,42,70
FINA,4319,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,COBA,256,Kapur,2232,-,MAIN,11,65
FINA,4320,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:15 PM,10:45 PM,COBA,253,Altomare,2232,-,MAIN,31,45
FINA,4324,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,COBA,348,Thai,2232,-,MAIN,16,75
FINA,4324,2,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,COBA,348,Altomare,2232,-,MAIN,51,75
FINA,4328,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,139,Thompson,2232,2232_1_0190_UTARL_1 - Exam,MAIN,13,18
FINA,4351,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,339,Khachatryan,2232,-,MAIN,6,45
FINA,5323,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,COBA,254,Adams,2232,-,MAIN,12,22
FINA,5328,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,139,Thompson,2232,2232_1_0190_UTARL_1 - Exam,MAIN,6,2
FINA,5330,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,COBA,140,Berard,2232,2232_1_0191_UTARL_1 - Exam,MAIN,9,32
FINA,5331,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:15 PM,10:45 PM,COBA,141,Villupuram,2232,-,MAIN,18,20
FINA,5351,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,339,Sabherwal,2232,2232_1_0192_UTARL_1 - Exam,MAIN,24,30
FINA,5376,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,241,Thai,2232,2232_1_0193_UTARL_1 - Exam,MAIN,17,32
FINA,6311,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,2:00 PM,4:30 PM,UH,115,Sarkar,2232,-,MAIN,8,20
FINA,6390,1,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,COBA,140,Berard,2232,2232_1_0191_UTARL_1 - Exam,MAIN,0,5
FINA,6390,2,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,COBA,339,Sabherwal,2232,2232_1_0192_UTARL_1 - Exam,MAIN,0,5
FINA,6390,7,SEM/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,COBA,241,Thai,2232,2232_1_0193_UTARL_1 - Exam,MAIN,1,5
FREN,1441,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,101,Griffitts,2232,-,MAIN,18,25
FREN,1441,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,TH,219,Griffitts,2232,-,MAIN,22,25
FREN,1441,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,TH,23,Soueid,2232,-,MAIN,24,25
FREN,1442,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,118,Griffitts,2232,-,MAIN,13,25
FREN,1442,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,TH,216,Alameddin,2232,-,MAIN,24,25
FREN,1442,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,TH,216,Alameddin,2232,-,MAIN,24,25
FREN,2310,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,2:00 PM,4:30 PM,TH,218,Griffitts,2232,-,MAIN,20,20
FREN,2310,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,TH,208,Israel-Pelletier,2232,-,MAIN,20,20
FREN,2313,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,TH,110,Alameddin,2232,-,MAIN,14,25
FREN,2314,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,TH,23,Soueid,2232,-,MAIN,16,25
FREN,3303,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,TH,215,Alameddin,2232,-,MAIN,20,20
FREN,3309,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,PH,200,Laborde,2232,-,MAIN,9,20
FREN,3321,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,307,Carpenter,2232,2232_1_0212_UTARL_1 - Exam,MAIN,1,1
FREN,3345,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,307,Carpenter,2232,2232_1_0213_UTARL_1 - Exam,MAIN,2,1
FREN,4391,1,IND/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,215,Alameddin,2232,-,MAIN,5,24
GEOG,2302,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,UH,14,Milson,2232,-,MAIN,14,25
GEOG,3334,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,UH,25,Milson,2232,2232_1_0522_UTARL_1 - Exam,MAIN,7,20
GEOG,3347,1,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,UH,09,Zimmer,2232,2232_1_0228_UTARL_1 - Exam,MAIN,8,10
GEOG,4350,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,UH,16,Morris,2232,2232_1_0231_UTARL_1 - Exam,MAIN,7,15
GEOL,1301,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,EES,100,Korchinski,2232,2232_1_0012_UTARL_1 - Exam,MAIN,150,150
GEOL,1301,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,EES,100,Korchinski,2232,-,MAIN,94,150
GEOL,1302,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,UH,110,Winguth,2232,-,MAIN,109,150
GEOL,1302,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,EES,100,Hunt,2232,-,MAIN,70,150
GEOL,1330,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,EES,100,Winguth,2232,2232_1_0012_UTARL_1 - Exam,MAIN,85,90
GEOL,1340,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,EES,104,Pulcinella,2232,-,MAIN,35,48
GEOL,1350,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,EES,244,Pulcinella,2232,-,MAIN,23,30
GEOL,3340,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,EES,100,Ghazipour,2232,2232_1_0013_UTARL_1 - Exam,MAIN,46,85
GEOL,3442,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,EES,233,Fan,2232,-,MAIN,11,32
GEOL,3446,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,EES,109,Korchinski,2232,-,MAIN,11,32
GEOL,4199,1,SEM/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,EES,100,Sanchez Murillo,2232,2232_1_0023_UTARL_1 - Exam,MAIN,0,20
GEOL,4305,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,EES,233,Hu,2232,2232_1_0024_UTARL_1 - Exam,MAIN,0,20
GEOL,4330,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,EES,244,Ghazipour,2232,2232_1_0015_UTARL_1 - Exam,MAIN,23,25
GEOL,4342,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,5:30 PM,8:00 PM,EES,202,Nestell,2232,2232_1_0016_UTARL_1 - Exam,MAIN,8,20
GEOL,4343,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,SH,226,Hale,2232,2232_1_0003_UTARL_1 - Exam,MAIN,5,4
GEOL,4421,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SH,315,Brown,2232,2232_1_0019_UTARL_1 - Exam,MAIN,2,28
GEOL,4425,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,EES,244,Winguth,2232,2232_1_0017_UTARL_1 - Exam,MAIN,5,20
GEOL,4458,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,EES,104,Pirouz,2232,2232_1_0021_UTARL_1 - Exam,MAIN,0,10
GEOL,5199,1,IND/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,EES,100,Sanchez Murillo,2232,2232_1_0023_UTARL_1 - Exam,MAIN,3,12
GEOL,5301,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,EES,104,Hunt,2232,2232_1_0223_UTARL_1 - Exam,MAIN,1,5
GEOL,5320,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,EES,244,Ghazipour,2232,2232_1_0015_UTARL_1 - Exam,MAIN,4,5
GEOL,5342,2,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,5:30 PM,8:00 PM,EES,202,Nestell,2232,2232_1_0016_UTARL_1 - Exam,MAIN,6,10
GEOL,5373,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,EES,233,Hu,2232,2232_1_0024_UTARL_1 - Exam,MAIN,3,5
GEOL,5421,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SH,315,Brown,2232,2232_1_0019_UTARL_1 - Exam,MAIN,4,5
GEOL,5425,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,EES,244,Winguth,2232,2232_1_0017_UTARL_1 - Exam,MAIN,1,5
GEOL,5458,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,EES,104,Pirouz,2232,2232_1_0021_UTARL_1 - Exam,MAIN,1,5
GERM,1442,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,TH,118,Berthold,2232,-,MAIN,17,25
GERM,2313,22,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,218,Berthold,2232,-,MAIN,6,30
GERM,2314,22,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,218,Berthold,2232,-,MAIN,6,30
GERM,3311,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,307,Smith,2232,2232_1_0212_UTARL_1 - Exam,MAIN,3,3
GERM,3316,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,TH,204,Berthold,2232,-,MAIN,8,25
GERM,3345,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,307,Carpenter,2232,2232_1_0213_UTARL_1 - Exam,MAIN,2,2
GERM,4335,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,307,Smith,2232,2232_1_0212_UTARL_1 - Exam,MAIN,2,2
GLOBAL,2301,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,TH,216,Hervas,2232,-,MAIN,28,30
GLOBAL,4301,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,TH,118,Harrison,2232,-,MAIN,4,10
HEED,1301,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,CH,101,Klang,2232,2232_1_0085_UTARL_1 - Exam,MAIN,39,40
HEED,2317,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,LS,119,Escoto,2232,2232_1_0265_UTARL_1 - Exam,MAIN,17,30
HEED,2330,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,CPC,0101E,Giammanco,2232,2232_1_0472_UTARL_1 - Exam,MAIN,6,5
HEED,2330,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,CPC,0101E,Rudewick,2232,2232_1_0473_UTARL_1 - Exam,MAIN,5,5
HEED,3301,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,SH,101,Garner,2232,-,MAIN,64,145
HEED,3303,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,SEIR,198,Fuchs,2232,2232_1_0087_UTARL_1 - Exam,MAIN,28,36
HEED,4311,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,SH,330,Phipps,2232,-,MAIN,59,60
HEED,4357,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,LS,119,Liegey-Dougall,2232,2232_1_0102_UTARL_1 - Exam,MAIN,5,30
HIST,1301,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,UH,09,Degges,2232,-,MAIN,39,40
HIST,1301,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,UH,110,Guillory,2232,-,MAIN,143,146
HIST,1301,4,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,UH,121,Guillory,2232,-,MAIN,144,146
HIST,1301,6,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,116,Steplyk,2232,-,MAIN,144,146
HIST,1301,7,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,UH,121,Degges,2232,-,MAIN,146,146
HIST,1301,9,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,UH,25,Watkins,2232,-,MAIN,40,40
HIST,1302,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,SEIR,198,Sandy,2232,-,MAIN,300,300
HIST,1302,3,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,UH,110,Stout,2232,-,MAIN,146,146
HIST,1302,4,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,UH,110,Moskowitz,2232,-,MAIN,145,146
HIST,1302,5,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,UH,25,Degges,2232,-,MAIN,38,40
HIST,1302,12,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,UH,121,Steplyk,2232,-,MAIN,143,146
HIST,1302,16,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,11,Beasley,2232,-,MAIN,70,70
HIST,1302,18,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,UH,25,Beasley,2232,-,MAIN,40,40
HIST,1331,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,UH,115,Rains,2232,-,MAIN,145,146
HIST,1332,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,UH,116,Breuer,2232,-,MAIN,145,146
HIST,2311,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,UH,09,Umphenour,2232,-,MAIN,32,40
HIST,2312,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,PKH,206,Van Deventer,2232,-,MAIN,12,40
HIST,2321,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,UH,25,Stout,2232,-,MAIN,39,40
HIST,2322,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,UH,25,Stout,2232,-,MAIN,33,40
HIST,2377,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,UH,10,Palmer,2232,-,MAIN,57,100
HIST,3300,2,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,UH,321,Hartono,2232,-,MAIN,18,20
HIST,3300,3,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,UH,321,Price,2232,-,MAIN,14,20
HIST,3300,5,SEM/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,UH,13,Hunnicutt,2232,-,MAIN,18,20
HIST,3306,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,PKH,107,Beasley,2232,-,MAIN,26,30
HIST,3311,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,08,Narrett,2232,-,MAIN,13,30
HIST,3323,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,UH,01,Price,2232,2232_1_0455_UTARL_1 - Exam,MAIN,13,26
HIST,3334,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,UH,25,Milson,2232,2232_1_0522_UTARL_1 - Exam,MAIN,6,20
HIST,3337,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,UH,16,Doty,2232,-,MAIN,22,30
HIST,3338,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,UH,14,Morris,2232,-,MAIN,10,30
HIST,3345,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,UH,25,Watkins,2232,2232_1_0461_UTARL_1 - Exam,MAIN,25,35
HIST,3346,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,UH,09,Watkins,2232,2232_1_0462_UTARL_1 - Exam,MAIN,27,37
HIST,3347,1,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,UH,09,Zimmer,2232,2232_1_0228_UTARL_1 - Exam,MAIN,9,30
HIST,3348,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,UH,16,Montgomery,2232,-,MAIN,8,30
HIST,3377,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,16,LaFevor,2232,2232_1_0469_UTARL_1 - Exam,MAIN,19,25
HIST,3378,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,UH,01,Garrigus,2232,2232_1_0457_UTARL_1 - Exam,MAIN,13,30
HIST,3386,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,UH,01,Degges,2232,2232_1_0555_UTARL_1 - Exam,MAIN,12,30
HIST,3391,1,PRA/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,UH,13,Newcomer-Fitzpatrick,2232,-,MAIN,20,20
HIST,3395,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,UH,16,Morris,2232,2232_1_0231_UTARL_1 - Exam,MAIN,7,15
HIST,3395,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,01,Hunnicutt,2232,2232_1_0252_UTARL_1 - Exam,MAIN,17,27
HIST,3395,4,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,UH,01,Guillory,2232,2232_1_0251_UTARL_1 - Exam,MAIN,6,8
HIST,4319,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,UH,08,Conrad,2232,-,MAIN,30,30
HIST,4360,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,UH,08,Baillargeon,2232,-,MAIN,17,30
HIST,4362,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,UH,25,Stout,2232,-,MAIN,35,40
HIST,4379,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,UH,01,Hartono,2232,2232_1_0575_UTARL_1 - Exam,MAIN,9,30
HIST,4380,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,UH,25,Sandy,2232,2232_1_0568_UTARL_1 - Exam,MAIN,30,40
HIST,4391,23,IND/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,UH,02,Salazar,2232,-,MAIN,22,20
HIST,4395,1,SEM/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,411A,Baillargeon,2232,-,MAIN,10,15
HIST,4395,2,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,UH,321,Zimmer,2232,2232_1_0466_UTARL_1 - Exam,MAIN,12,15
HIST,5340,1,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,UH,13,Cole,2232,-,MAIN,12,19
HIST,5341,1,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,UH,16,Garrigus,2232,-,MAIN,4,15
HIST,5343,1,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,UH,14,Saxon,2232,-,MAIN,14,15
HIST,5365,2,SEM/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,UH,16,Salinas,2232,2232_1_0253_UTARL_1 - Exam,MAIN,4,8
HIST,5390,10,IND/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,321,-,2232,-,MAIN,0,3
HIST,6363,1,SEM/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,UH,321,Haynes,2232,-,MAIN,9,15
HONR-LA,2303,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,UH,10,Gallagher,2232,2232_1_0565_UTARL_1 - Exam,MAIN,0,5
HONR-LA,3304,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,PKH,107,Gallagher,2232,2232_1_0566_UTARL_1 - Exam,MAIN,1,5
HONR-LA,3304,8,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,UH,10,Bergstrand,2232,2232_1_0309_UTARL_1 - Exam,MAIN,0,5
