Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,"Max
Enrollment","Course
OfferingId"
MUSI,5216,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,FA,115,Sanders,2242,2242_1_0314_UTARL_1 - Exam,Scheduled,MAIN,0,5,28844.0
MUSI,5349,1,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,FA,309,Hunt,2242,2242_1_0320_UTARL_1 - Exam,Scheduled,MAIN,2,10,32165.0
MUSI,5359,1,PRA/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,FA,309,Montgomery,2242,-,Scheduled,MAIN,0,10,24610.0
NE,4302,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SWSH,430,Kenarangui,2242,2242_1_0375_UTARL_1 - Exam,Scheduled,MAIN,0,20,30993.0
NE,4303,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,LS,428,Kumar,2242,-,Scheduled,MAIN,0,25,24595.0
OPMA,3306,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,COBA,241,Vimal,2242,-,Scheduled,MAIN,72,72,20418.0
OPMA,3306,3,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,COBA,255,Napier,2242,-,Scheduled,MAIN,52,72,20419.0
OPMA,3306,4,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,COBA,241,Nour,2242,-,Scheduled,MAIN,72,72,20420.0
OPMA,3306,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,348,Napier,2242,-,Scheduled,MAIN,71,72,20421.0
OPMA,3306,6,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,COBA,255,Prater,2242,-,Scheduled,MAIN,33,72,20422.0
OPMA,3306,7,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,COBA,256,Nakkas,2242,2242_1_0156_UTARL_1 - Exam,Scheduled,MAIN,40,42,24702.0
OPMA,3306,8,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,COBA,241,Nour,2242,-,Scheduled,MAIN,71,72,25339.0
OPMA,3306,9,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,SH,103,Nakkas,2242,-,Scheduled,MAIN,9,72,28809.0
OPMA,3308,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,COBA,255,Napier,2242,2242_1_0154_UTARL_1 - Exam,Scheduled,MAIN,13,40,27928.0
OPMA,4309,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,COBA,241,Ambulkar,2242,2242_1_0157_UTARL_1 - Exam,Scheduled,MAIN,0,35,27482.0
OPMA,4310,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,COBA,138,Ambulkar,2242,-,Scheduled,MAIN,6,35,31763.0
OPMA,5361,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,COBA,256,Nakkas,2242,2242_1_0156_UTARL_1 - Exam,Scheduled,MAIN,9,30,31764.0
OPMA,5363,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,COBA,255,Napier,2242,2242_1_0154_UTARL_1 - Exam,Scheduled,MAIN,1,20,27929.0
OPMA,5364,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:15 PM,10:45 PM,COBA,153,Koganti,2242,2242_1_0152_UTARL_1 - Exam,Scheduled,MAIN,28,35,22823.0
OPMA,5368,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,COBA,241,Ambulkar,2242,2242_1_0157_UTARL_1 - Exam,Scheduled,MAIN,24,35,27483.0
OPMA,6392,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,COBA,141,Prater,2242,-,Scheduled,MAIN,5,10,24172.0
PAPP,4307,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,405,Etminanighasrodashti,2242,-,Scheduled,MAIN,8,20,32166.0
PAPP,5342,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,ARCH,109,Suh,2242,2242_1_0477_UTARL_1 - Exam,Scheduled,MAIN,3,5,26565.0
PAPP,5351,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,329,Suh,2242,2242_1_0518_UTARL_1 - Exam,Scheduled,MAIN,7,20,26785.0
PAPP,5358,1,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,ARCH,330,Lebovits,2242,-,Scheduled,MAIN,8,29,24010.0
PAPP,5399,1,PRA/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,FA,327,Portugal,2242,2242_1_0484_UTARL_1 - Exam,Scheduled,MAIN,7,15,24012.0
PAPP,6326,1,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,330,Rodriguez,2242,2242_1_0512_UTARL_1 - Exam,Scheduled,MAIN,7,20,32247.0
PCOM,2301,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,FA,265,Harris,2242,-,Scheduled,MAIN,12,24,27297.0
PCOM,3301,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,FA,265,Harris,2242,-,Scheduled,MAIN,8,20,26264.0
PCOM,3309,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,FA,265,Zhan,2242,-,Scheduled,MAIN,0,2,32565.0
PCOM,3320,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,FA,265,Jordan,2242,2242_1_0529_UTARL_1 - Exam,Scheduled,MAIN,2,2,32566.0
PCOM,4315,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,ARCH,405,Cummins,2242,-,Scheduled,MAIN,2,2,32567.0
PHIL,1301,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SH,333,Parker Ryan,2242,-,Scheduled,MAIN,29,30,30159.0
PHIL,1304,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SH,333,Parker Ryan,2242,-,Scheduled,MAIN,30,30,29251.0
PHIL,1304,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,PH,200,House,2242,-,Scheduled,MAIN,31,30,23732.0
PHIL,1304,7,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SH,205,House,2242,-,Scheduled,MAIN,31,30,25790.0
PHIL,1304,8,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,PH,200,House,2242,-,Scheduled,MAIN,30,30,25791.0
PHIL,1304,9,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,SH,333,House,2242,-,Scheduled,MAIN,30,30,26113.0
PHIL,2300,3,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,PH,206,Roelofs,2242,-,Scheduled,MAIN,31,30,23919.0
PHIL,2300,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,PH,206,Roelofs,2242,-,Scheduled,MAIN,31,30,23920.0
PHIL,2311,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,SH,205,Hermes,2242,-,Scheduled,MAIN,22,30,23654.0
PHIL,2311,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,SH,125,Hermes,2242,-,Scheduled,MAIN,30,30,23655.0
PHIL,2314,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,SH,330,Parker Ryan,2242,-,Scheduled,MAIN,17,35,22799.0
PHIL,3320,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,PH,100,House,2242,-,Scheduled,MAIN,18,20,32582.0
PHIL,3341,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,PH,300,Roelofs,2242,-,Scheduled,MAIN,22,25,30727.0
PHYS,1302,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,SH,125,Moten,2242,-,Scheduled,MAIN,39,48,23103.0
PHYS,1441,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,SH,101,Yarbrough,2242,-,Scheduled,MAIN,104,160,20585.0
PHYS,1441,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SH,103,Pokhrel,2242,-,Scheduled,MAIN,99,105,20586.0
PHYS,1442,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SH,100,Spurlock,2242,-,Scheduled,MAIN,138,160,20597.0
PHYS,1442,3,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SH,100,Moten,2242,-,Scheduled,MAIN,69,160,20598.0
PHYS,1443,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,SH,121,Jaafari,2242,-,Scheduled,MAIN,129,130,20611.0
PHYS,1443,3,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SH,100,Jaafari,2242,-,Scheduled,MAIN,125,125,20612.0
PHYS,1443,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,SH,100,Spurlock,2242,-,Scheduled,MAIN,162,164,20613.0
PHYS,1444,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SH,100,Spurlock,2242,-,Scheduled,MAIN,164,164,20622.0
PHYS,1444,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SH,121,Yu,2242,-,Scheduled,MAIN,79,120,22895.0
PHYS,1444,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,SH,205,Koymen,2242,-,Scheduled,MAIN,19,27,20623.0
PHYS,2311,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,SH,105,Hadavand,2242,-,Scheduled,MAIN,19,30,20632.0
PHYS,3445,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,SH,105,Kamal,2242,-,Scheduled,MAIN,21,36,32474.0
PHYS,4319,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,SH,129,Weinberg,2242,-,Scheduled,MAIN,18,47,22496.0
PHYS,4324,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SH,105,Sheng,2242,-,Scheduled,MAIN,24,36,21929.0
PHYS,4325,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,SH,332,Ngai,2242,-,Scheduled,MAIN,10,30,30780.0
PHYS,4327,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SH,129,Asaadi,2242,-,Scheduled,MAIN,16,40,27967.0
PHYS,4343,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SH,226,Hale,2242,2242_1_0367_UTARL_1 - Exam,Scheduled,MAIN,2,12,23921.0
PHYS,5306,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SH,315,Huda,2242,-,Scheduled,MAIN,13,15,31709.0
PHYS,5308,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,LS,428,Castillo Fernandez,2242,-,Scheduled,MAIN,9,15,31710.0
PHYS,5309,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,LS,428,Wang,2242,-,Scheduled,MAIN,13,20,20635.0
PHYS,5312,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,SH,315,Zhang,2242,-,Scheduled,MAIN,10,25,20636.0
PHYS,5391,1,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,SH,105,Jin,2242,2242_1_0372_UTARL_1 - Exam,Scheduled,MAIN,5,15,25785.0
PHYS,5391,2,SEM/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,SH,129,Musielak,2242,-,Scheduled,MAIN,11,10,29551.0
PHYS,5391,3,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,SH,125,Park,2242,2242_1_0371_UTARL_1 - Exam,Scheduled,MAIN,3,10,32536.0
PLAN,4357,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,109,Li,2242,2242_1_0487_UTARL_1 - Exam,Scheduled,MAIN,5,10,26338.0
PLAN,5303,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,ARCH,330,Paul,2242,2242_1_0485_UTARL_1 - Exam,Scheduled,MAIN,10,25,24024.0
PLAN,5308,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,ARCH,405,Paul,2242,2242_1_0476_UTARL_1 - Exam,Scheduled,MAIN,14,25,28092.0
PLAN,5309,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,ARCH,304,Pan,2242,2242_1_0550_UTARL_1 - Exam,Scheduled,MAIN,2,10,28088.0
PLAN,5311,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,ARCH,404,Ozdil,2242,2242_1_0479_UTARL_1 - Exam,Scheduled,MAIN,1,10,24475.0
PLAN,5317,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,ARCH,109,Suh,2242,2242_1_0477_UTARL_1 - Exam,Scheduled,MAIN,0,4,27768.0
PLAN,5328,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,ARCH,329,Rodriguez,2242,2242_1_0512_UTARL_1 - Exam,Scheduled,MAIN,10,20,25163.0
PLAN,5330,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,103G,Qu,2242,2242_1_0478_UTARL_1 - Exam,Scheduled,MAIN,10,20,24025.0
PLAN,5357,1,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,109,Li,2242,2242_1_0487_UTARL_1 - Exam,Scheduled,MAIN,6,15,24027.0
PLAN,5363,2,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,329,Suh,2242,2242_1_0518_UTARL_1 - Exam,Scheduled,MAIN,8,20,31094.0
PLAN,6303,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,ARCH,330,Paul,2242,2242_1_0485_UTARL_1 - Exam,Scheduled,MAIN,6,10,25727.0
PLAN,6308,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,ARCH,405,Paul,2242,2242_1_0476_UTARL_1 - Exam,Scheduled,MAIN,1,10,28093.0
PLAN,6309,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,ARCH,304,Pan,2242,2242_1_0550_UTARL_1 - Exam,Scheduled,MAIN,2,2,33132.0
PLAN,6311,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,FA,409,Anjomani,2242,-,Scheduled,MAIN,6,20,31095.0
PLAN,6317,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,5:30 PM,8:00 PM,ARCH,109,Suh,2242,2242_1_0477_UTARL_1 - Exam,Scheduled,MAIN,6,15,26830.0
PLAN,6321,1,SEM/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,ARCH,404,Ozdil,2242,2242_1_0479_UTARL_1 - Exam,Scheduled,MAIN,0,5,30865.0
PLAN,6330,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,ARCH,103G,Qu,2242,2242_1_0478_UTARL_1 - Exam,Scheduled,MAIN,0,5,25728.0
POLS,2311,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:00 AM,10:30 AM,UH,116,Gleichert,2242,-,Scheduled,MAIN,91,146,31790.0
POLS,2311,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,UH,115,Gleichert,2242,-,Scheduled,MAIN,146,146,20567.0
POLS,2311,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,SEIR,294,Gleichert,2242,-,Scheduled,MAIN,145,146,20568.0
POLS,2311,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,121,Okundaye,2242,-,Scheduled,MAIN,76,146,20569.0
POLS,2311,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,115,Okundaye,2242,-,Scheduled,MAIN,99,146,20570.0
POLS,2311,6,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,UH,115,Sandoval,2242,-,Scheduled,MAIN,144,146,20571.0
POLS,2311,7,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,UH,121,Morris,2242,-,Scheduled,MAIN,80,146,31792.0
POLS,2311,8,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,SEIR,194,Morris,2242,-,Scheduled,MAIN,145,146,22504.0
POLS,2311,9,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,NH,100,Hoang,2242,-,Scheduled,MAIN,97,146,25644.0
POLS,2311,15,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,UH,121,Okundaye,2242,-,Scheduled,MAIN,47,146,31791.0
POLS,2312,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:00 AM,10:30 AM,UH,115,Hendershot,2242,-,Scheduled,MAIN,112,146,20573.0
POLS,2312,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:00 AM,10:30 AM,SEIR,294,Carter,2242,-,Scheduled,MAIN,145,146,20574.0
POLS,2312,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,SEIR,194,Hendershot,2242,-,Scheduled,MAIN,143,146,20575.0
POLS,2312,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,SEIR,298,Carter,2242,-,Scheduled,MAIN,145,146,23959.0
POLS,2312,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SEIR,298,Caraway,2242,-,Scheduled,MAIN,143,146,23960.0
POLS,2312,6,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,UH,116,Okundaye,2242,-,Scheduled,MAIN,80,146,23961.0
POLS,2312,7,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,COBA,245E,Wilkes,2242,-,Scheduled,MAIN,116,146,23962.0
POLS,2312,8,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,SEIR,194,Carter,2242,-,Scheduled,MAIN,146,146,25646.0
POLS,2312,9,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,PKH,319,Caraway,2242,-,Scheduled,MAIN,15,25,30077.0
POLS,2312,10,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,110,Gleichert,2242,-,Scheduled,MAIN,145,146,26238.0
POLS,2312,11,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,UH,116,Carter,2242,-,Scheduled,MAIN,144,146,26239.0
POLS,2312,15,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,UH,121,Ayala-Rodriguez,2242,-,Scheduled,MAIN,54,146,31795.0
POLS,2312,16,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,UH,116,Pouttu,2242,-,Scheduled,MAIN,145,146,31796.0
POLS,3305,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,02,Hoang,2242,-,Scheduled,MAIN,27,38,31798.0
POLS,3310,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,01,Hand,2242,2242_1_0200_UTARL_1 - Exam,Scheduled,MAIN,38,38,20576.0
POLS,3330,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,02,Sandoval,2242,-,Scheduled,MAIN,37,38,31800.0
POLS,3331,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,UH,02,Taylor,2242,-,Scheduled,MAIN,36,38,32479.0
POLS,3333,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,UH,02,Davis,2242,-,Scheduled,MAIN,37,38,32478.0
POLS,3336,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,UH,01,Boyea,2242,-,Scheduled,MAIN,37,38,31801.0
POLS,4372,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,UH,01,Sasley,2242,2242_1_0511_UTARL_1 - Exam,Scheduled,MAIN,22,38,31804.0
POLS,4392,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,UH,01,Hand,2242,2242_1_0513_UTARL_1 - Exam,Scheduled,MAIN,18,38,31805.0
POLS,4392,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:15 PM,10:45 PM,UH,13,Vidal,2242,2242_1_0202_UTARL_1 - Exam,Scheduled,MAIN,2,5,31806.0
POLS,4392,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:15 PM,10:45 PM,UH,01,Farris,2242,-,Scheduled,MAIN,13,38,30083.0
POLS,4392,5,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,UH,01,Farris,2242,-,Scheduled,MAIN,25,38,30084.0
POLS,4392,8,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,UH,13,Hendershot,2242,2242_1_0104_UTARL_1 - Exam,Scheduled,MAIN,4,5,32698.0
POLS,5310,1,SEM/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,01,Hand,2242,2242_1_0200_UTARL_1 - Exam,Scheduled,MAIN,1,5,20577.0
POLS,5319,1,SEM/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,UH,13,Hendershot,2242,2242_1_0104_UTARL_1 - Exam,Scheduled,MAIN,8,15,32697.0
POLS,5328,1,SEM/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:15 PM,10:45 PM,UH,13,Vidal,2242,2242_1_0202_UTARL_1 - Exam,Scheduled,MAIN,11,15,31809.0
PREL,2338,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,FA,2102A,Lanter,2242,-,Scheduled,MAIN,46,139,20354.0
PREL,3320,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,FA,265,Jordan,2242,2242_1_0529_UTARL_1 - Exam,Scheduled,MAIN,25,42,22801.0
PREL,3320,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,SH,331,Jordan,2242,-,Scheduled,MAIN,40,40,26925.0
PREL,3339,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,ARCH,113,Whittier,2242,-,Scheduled,MAIN,11,16,26265.0
PREL,3339,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,ARCH,113,Whittier,2242,-,Scheduled,MAIN,8,20,26266.0
PREL,3340,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,FA,411A,Lanter,2242,-,Scheduled,MAIN,14,20,28732.0
PREL,3340,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,ARCH,113,Lanter,2242,-,Scheduled,MAIN,6,20,28733.0
PREL,4316,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,FA,409,Wigley,2242,-,Scheduled,MAIN,24,30,28735.0
PREL,4320,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,FA,414,Whittier,2242,-,Scheduled,MAIN,19,25,28738.0
PSYC,1315,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,LS,124,Dhaliwal,2242,-,Scheduled,MAIN,78,114,21537.0
PSYC,1315,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,COBA,245E,Adams,2242,-,Scheduled,MAIN,76,137,23232.0
PSYC,1315,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,SEIR,294,Mangino Sirvent,2242,-,Scheduled,MAIN,52,150,22430.0
PSYC,1315,5,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,SH,100,Eddlemon Villalobos,2242,-,Scheduled,MAIN,117,150,21540.0
