Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,MaxEnrollment
BLAW,3310,7,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,COBA,142,Miller,2238,-,Scheduled,MAIN,120,120
BLAW,3310,8,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,COBA,142,Schwemer,2238,-,Scheduled,MAIN,120,120
BLAW,3311,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,COBA,138,Schwemer,2238,-,Scheduled,MAIN,37,37
BLAW,3311,3,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,COBA,142,Schwemer,2238,-,Scheduled,MAIN,22,90
BLAW,3312,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,COBA,243,Schwemer,2238,-,Scheduled,MAIN,19,59
BLAW,3314,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,COBA,243,Schwemer,2238,-,Scheduled,MAIN,32,65
BLAW,4310,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,COBA,252,Seat,2238,2238_1_0462_UTARL_1 - Exam,Scheduled,MAIN,24,45
BLAW,5332,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,COBA,152,Miller,2238,-,Scheduled,MAIN,15,50
BSAD,6314,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,PKH,205,Grisaffe,2238,-,Scheduled,MAIN,2,24
BSAD,6317,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:15 PM,10:45 PM,COBA,349,Candreva,2238,2238_1_0247_UTARL_1 - Exam,Scheduled,MAIN,7,10
BSAD,6319,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,COBA,154,Smallwood,2238,2238_1_0248_UTARL_1 - Exam,Scheduled,MAIN,1,5
BSAD,6392,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,TH,23,Usera,2238,-,Scheduled,MAIN,8,15
BSTAT,2305,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,COBA,255,Lin,2238,-,Scheduled,MAIN,69,72
BSTAT,2305,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,COBA,241,Lin,2238,-,Scheduled,MAIN,72,72
BSTAT,2305,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,COBA,243,Liu,2238,-,Scheduled,MAIN,72,72
BSTAT,2305,4,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,COBA,348,Samiee,2238,-,Scheduled,MAIN,75,77
BSTAT,2305,5,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,COBA,256,Kim,2238,-,Scheduled,MAIN,71,72
BSTAT,2305,6,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,COBA,241,Helal,2238,-,Scheduled,MAIN,72,72
BSTAT,2305,7,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,COBA,239,Liu,2238,-,Scheduled,MAIN,61,78
BSTAT,3321,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,COBA,256,Helal,2238,-,Scheduled,MAIN,72,72
BSTAT,3321,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,COBA,241,Chen,2238,-,Scheduled,MAIN,72,72
BSTAT,3321,3,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,COBA,255,He,2238,-,Scheduled,MAIN,72,72
BSTAT,3321,5,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,COBA,256,He,2238,-,Scheduled,MAIN,72,72
BSTAT,3321,6,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,PKH,223,Liu,2238,2238_1_0115_UTARL_1 - Exam,Scheduled,MAIN,33,50
BSTAT,3321,7,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,COBA,348,Lin,2238,-,Scheduled,MAIN,75,77
BSTAT,3321,8,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,COBA,255,Liu,2238,-,Scheduled,MAIN,71,72
BSTAT,3321,9,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,COBA,348,Helal,2238,-,Scheduled,MAIN,75,77
BSTAT,3322,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,COBA,149,Helal,2238,-,Scheduled,MAIN,27,59
BSTAT,5301,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,PKH,223,Liu,2238,2238_1_0115_UTARL_1 - Exam,Scheduled,MAIN,10,22
BSTAT,5325,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,COBA,254,Liu,2238,-,Scheduled,MAIN,59,59
BSTAT,5325,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,COBA,241,Helal,2238,-,Scheduled,MAIN,25,59
BSTAT,5325,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,COBA,241,Chen,2238,-,Scheduled,MAIN,70,72
BSTAT,5325,5,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:15 PM,10:45 PM,COBA,149,Som,2238,-,Scheduled,MAIN,54,59
CE,1105,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,11:00 AM,1:30 PM,SH,332,Yin,2238,-,Scheduled,MAIN,50,50
CE,1105,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,TH,02,Yin,2238,-,Scheduled,MAIN,51,50
CE,1105,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SH,332,Yin,2238,-,Scheduled,MAIN,49,50
CE,2221,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,COBA,141,Parsaeifard,2238,2238_1_0205_UTARL_1 - Exam,Scheduled,MAIN,29,37
CE,2300,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,ERB,131,Bhatt,2238,2238_1_0206_UTARL_1 - Exam,Scheduled,MAIN,10,35
CE,2311,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,WH,402,Eljufout,2238,2238_1_0207_UTARL_1 - Exam,Scheduled,MAIN,41,60
CE,2313,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,UH,10,Karbhari,2238,2238_1_0208_UTARL_1 - Exam,Scheduled,MAIN,49,55
CE,2331,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,CRB,114,Ramezanpour Nargesi,2238,-,Scheduled,MAIN,48,75
CE,3210,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,NH,106,Al-Ghafry,2238,-,Scheduled,MAIN,57,75
CE,3301,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,NH,108,Yu,2238,2238_1_0213_UTARL_1 - Exam,Scheduled,MAIN,39,50
CE,3302,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,PH,110,Gomez-Torres,2238,2238_1_0214_UTARL_1 - Exam,Scheduled,MAIN,34,60
CE,3305,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,NH,203,Eisma,2238,2238_1_0215_UTARL_1 - Exam,Scheduled,MAIN,18,55
CE,3311,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,8:00 AM,10:30 AM,NH,108,Yin,2238,2238_1_0216_UTARL_1 - Exam,Scheduled,MAIN,16,55
CE,3328,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,NH,110,Fang,2238,-,Scheduled,MAIN,68,70
CE,3334,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,WH,402,Prabakar,2238,2238_1_0217_UTARL_1 - Exam,Scheduled,MAIN,38,50
CE,3341,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,UH,110,Ham,2238,2238_1_0218_UTARL_1 - Exam,Scheduled,MAIN,32,55
CE,3342,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SWSH,104,Hummel,2238,2238_1_0219_UTARL_1 - Exam,Scheduled,MAIN,19,60
CE,3343,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,WH,402,Yu,2238,2238_1_0220_UTARL_1 - Exam,Scheduled,MAIN,39,65
CE,3361,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,NH,203,Romanoschi,2238,2238_1_0222_UTARL_1 - Exam,Scheduled,MAIN,26,45
CE,4303,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,LS,124,Jibreen,2238,2238_1_0227_UTARL_1 - Exam,Scheduled,MAIN,3,10
CE,4304,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,WH,402,Fairchild,2238,2238_1_0311_UTARL_1 - Exam,Scheduled,MAIN,9,10
CE,4304,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,109,Yin,2238,2238_1_0312_UTARL_1 - Exam,Scheduled,MAIN,9,10
CE,4307,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SEIR,294,Bhatt,2238,2238_1_0313_UTARL_1 - Exam,Scheduled,MAIN,6,10
CE,4308,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SH,103,Shahandashti,2238,2238_1_0341_UTARL_1 - Exam,Scheduled,MAIN,1,10
CE,4311,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SWSH,225,Hyun,2238,2238_1_0342_UTARL_1 - Exam,Scheduled,MAIN,12,13
CE,4313,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,COBA,153,Li,2238,2238_1_0343_UTARL_1 - Exam,Scheduled,MAIN,1,20
CE,4321,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,2102A,Islam,2238,2238_1_0344_UTARL_1 - Exam,Scheduled,MAIN,19,20
CE,4322,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,UH,121,Yu,2238,2238_1_0345_UTARL_1 - Exam,Scheduled,MAIN,2,20
CE,4323,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,EES,104,Islam,2238,2238_1_0346_UTARL_1 - Exam,Scheduled,MAIN,11,20
CE,4324,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,PH,306,Eljufout,2238,2238_1_0347_UTARL_1 - Exam,Scheduled,MAIN,3,5
CE,4325,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,CH,106,Hojat Jalali,2238,2238_1_0348_UTARL_1 - Exam,Scheduled,MAIN,2,20
CE,4347,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,UH,115,Azzawi,2238,2238_1_0221_UTARL_1 - Exam,Scheduled,MAIN,40,50
CE,4348,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,111,Balderrama,2238,2238_1_0351_UTARL_1 - Exam,Scheduled,MAIN,17,16
CE,4350,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,UH,02,Bhatt,2238,2238_1_0352_UTARL_1 - Exam,Scheduled,MAIN,13,14
CE,4352,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,WH,402,Gomez-Torres,2238,2238_1_0354_UTARL_1 - Exam,Scheduled,MAIN,63,75
CE,4355,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,WH,221,Chen,2238,2238_1_0356_UTARL_1 - Exam,Scheduled,MAIN,2,10
CE,4358,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,WH,308,Moges,2238,2238_1_0357_UTARL_1 - Exam,Scheduled,MAIN,1,20
CE,4361,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,TH,115,Yazdani,2238,2238_1_0359_UTARL_1 - Exam,Scheduled,MAIN,2,15
CE,4365,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,WH,308,Azzawi,2238,2238_1_0360_UTARL_1 - Exam,Scheduled,MAIN,2,10
CE,4383,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,NH,203,Eljufout,2238,-,Scheduled,MAIN,32,52
CE,5300,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,ARCH,304,Bhuiyan,2238,-,Scheduled,MAIN,14,20
CE,5300,4,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,SWSH,423,Almughrabi,2238,2238_1_0390_UTARL_1 - Exam,Scheduled,MAIN,5,10
CE,5303,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,CH,106,Hojat Jalali,2238,2238_1_0348_UTARL_1 - Exam,Scheduled,MAIN,16,30
CE,5306,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,111,Balderrama,2238,2238_1_0351_UTARL_1 - Exam,Scheduled,MAIN,5,20
CE,5307,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,WH,308,Azzawi,2238,2238_1_0360_UTARL_1 - Exam,Scheduled,MAIN,2,25
CE,5311,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,UH,09,Azzawi,2238,2238_1_0364_UTARL_1 - Exam,Scheduled,MAIN,34,20
CE,5312,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,TH,115,Yazdani,2238,2238_1_0359_UTARL_1 - Exam,Scheduled,MAIN,27,30
CE,5314,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,EES,109,Chao,2238,2238_1_0365_UTARL_1 - Exam,Scheduled,MAIN,22,14
CE,5315,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,PH,306,Eljufout,2238,2238_1_0347_UTARL_1 - Exam,Scheduled,MAIN,8,30
CE,5318,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,EES,233,Choi,2238,2238_1_0353_UTARL_1 - Exam,Scheduled,MAIN,6,20
CE,5321,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,WH,402,Prabakar,2238,2238_1_0217_UTARL_1 - Exam,Scheduled,MAIN,7,10
CE,5326,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,WH,221,Chen,2238,2238_1_0356_UTARL_1 - Exam,Scheduled,MAIN,7,20
CE,5327,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,TH,212,Villafana,2238,2238_1_0366_UTARL_1 - Exam,Scheduled,MAIN,13,20
CE,5328,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,UH,02,Bhatt,2238,2238_1_0352_UTARL_1 - Exam,Scheduled,MAIN,8,7
CE,5331,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,COBA,153,Li,2238,2238_1_0343_UTARL_1 - Exam,Scheduled,MAIN,12,20
CE,5337,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SWSH,225,Hyun,2238,2238_1_0342_UTARL_1 - Exam,Scheduled,MAIN,15,20
CE,5339,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,ERB,131,Gomez-Torres,2238,2238_1_0367_UTARL_1 - Exam,Scheduled,MAIN,1,20
CE,5340,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,NH,106,Tsung,2238,2238_1_0368_UTARL_1 - Exam,Scheduled,MAIN,27,30
CE,5341,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,ERB,130,Romanoschi,2238,2238_1_0369_UTARL_1 - Exam,Scheduled,MAIN,12,20
CE,5342,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,LS,124,Jibreen,2238,2238_1_0227_UTARL_1 - Exam,Scheduled,MAIN,17,20
CE,5343,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,333,Sakib,2238,2238_1_0370_UTARL_1 - Exam,Scheduled,MAIN,12,15
CE,5344,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SEIR,194,Najafi,2238,2238_1_0350_UTARL_1 - Exam,Scheduled,MAIN,52,50
CE,5346,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,WH,308,Moges,2238,2238_1_0357_UTARL_1 - Exam,Scheduled,MAIN,13,20
CE,5350,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,WH,402,Jibreen,2238,2238_1_0372_UTARL_1 - Exam,Scheduled,MAIN,27,30
CE,5351,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,WH,308,Azzawi,2238,2238_1_0361_UTARL_1 - Exam,Scheduled,MAIN,1,20
CE,5355,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SEIR,194,Parsaeifard,2238,2238_1_0373_UTARL_1 - Exam,Scheduled,MAIN,26,30
CE,5364,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,2102A,Islam,2238,2238_1_0344_UTARL_1 - Exam,Scheduled,MAIN,18,25
CE,5365,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,ARCH,329,Hossain,2238,2238_1_0376_UTARL_1 - Exam,Scheduled,MAIN,10,22
CE,5368,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,112,Hoyos,2238,-,Scheduled,MAIN,9,20
CE,5370,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,NH,229,Hoyos,2238,2238_1_0377_UTARL_1 - Exam,Scheduled,MAIN,13,30
CE,5372,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,UH,121,Yu,2238,2238_1_0345_UTARL_1 - Exam,Scheduled,MAIN,6,30
CE,5375,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,EES,104,Islam,2238,2238_1_0346_UTARL_1 - Exam,Scheduled,MAIN,9,20
CE,5377,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SH,103,Parsaeifard,2238,2238_1_0378_UTARL_1 - Exam,Scheduled,MAIN,30,30
CE,5378,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,WH,402,Fairchild,2238,2238_1_0311_UTARL_1 - Exam,Scheduled,MAIN,6,20
CE,5378,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,109,Yin,2238,2238_1_0312_UTARL_1 - Exam,Scheduled,MAIN,5,20
CE,5382,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SEIR,294,Bhatt,2238,2238_1_0313_UTARL_1 - Exam,Scheduled,MAIN,11,15
CE,5385,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,TH,211,Balderrama,2238,2238_1_0379_UTARL_1 - Exam,Scheduled,MAIN,18,20
CE,5387,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,PKH,110,Tsung,2238,2238_1_0380_UTARL_1 - Exam,Scheduled,MAIN,22,30
CHEM,1400,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,CRB,114,Crowell,2238,-,Scheduled,MAIN,63,60
CHEM,1451,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,UH,108,Tanizaki,2238,-,Scheduled,MAIN,224,240
CHEM,2321,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,CRB,114,Lovely,2238,-,Scheduled,MAIN,49,95
CHEM,2335,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,CRB,114,Dasgupta,2238,-,Scheduled,MAIN,59,70
CHEM,3321,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,SH,125,Nam,2238,-,Scheduled,MAIN,26,50
CHEM,4311,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,COBA,245E,So,2238,-,Scheduled,MAIN,123,125
CHEM,4311,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,COBA,141,Heo,2238,-,Scheduled,MAIN,23,37
CHEM,4312,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,105,Heo,2238,-,Scheduled,MAIN,9,35
CHEM,4313,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,129,Mandal,2238,-,Scheduled,MAIN,15,45
CHEM,4318,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,129,Macaluso,2238,-,Scheduled,MAIN,32,40
CHEM,5300,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,SH,315,Armstrong,2238,-,Scheduled,MAIN,5,25
CHEM,5300,21,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SH,315,Shelor,2238,-,Scheduled,MAIN,18,25
CHEM,5331,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SH,105,Mandal,2238,-,Scheduled,MAIN,16,30
CHEM,5341,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,SH,105,Dias,2238,-,Scheduled,MAIN,18,18
CHEM,5351,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,SH,315,Buonomo,2238,-,Scheduled,MAIN,14,25
CHEM,5361,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,315,Kroll,2238,-,Scheduled,MAIN,3,25
CHIN,1441,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,UH,08,Yang,2238,-,Scheduled,MAIN,25,25
CHIN,2310,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,TH,204,Yang,2238,-,Scheduled,MAIN,25,25
CHIN,2313,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,TH,216,Liang,2238,-,Scheduled,MAIN,12,25
CHIN,3305,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,TH,216,Liang,2238,-,Scheduled,MAIN,14,25
CHIN,3310,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,TH,115,Smith,2238,2238_1_0107_UTARL_1 - Exam,Scheduled,MAIN,5,5
CHIN,3345,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,COBA,336,Carpenter,2238,2238_1_0108_UTARL_1 - Exam,Scheduled,MAIN,1,4
CHIN,4336,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,TH,216,Liang,2238,-,Scheduled,MAIN,7,30
CLAS,1300,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SH,129,Gallagher,2238,-,Scheduled,MAIN,38,40
CM,1311,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,SEIR,194,Ramezanpour Nargesi,2238,-,Scheduled,MAIN,118,120
