semester_id,course_id,section,days_met,date,start_time,end_time,building_id,room_no,instructor_id
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,3f040efa-9607-413b-a1d3-9df4e6373b54,1,R,2023-05-04,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,339,cef0e397-cfba-4d36-bbb5-d105bcca5239
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,ba3defcb-b677-46c9-9e27-62edc1eea11b,1,T,2023-05-09,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,241,db6a366b-1e2c-4826-b747-c609c0137d41
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9924a146-8382-432e-bea6-ec2c22a68a2f,1,W,2023-05-10,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,115,2f6edb3c-86a3-43bc-b1a6-c78de65a9dc5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,f51375b8-93e2-49da-8dbb-398d78039aab,1,R,2023-05-04,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,140,08807062-39d4-4b2f-9cd3-88f5c8989aa0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,f51375b8-93e2-49da-8dbb-398d78039aab,2,R,2023-05-04,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,339,cef0e397-cfba-4d36-bbb5-d105bcca5239
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,f51375b8-93e2-49da-8dbb-398d78039aab,7,T,2023-05-09,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,241,db6a366b-1e2c-4826-b747-c609c0137d41
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5a9ef75b-5380-4b4f-aab2-54514f68355d,1,F,2023-05-05,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,101,76d77e67-733c-4f3e-a895-a06bac19a49f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5a9ef75b-5380-4b4f-aab2-54514f68355d,2,F,2023-05-05,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,219,76d77e67-733c-4f3e-a895-a06bac19a49f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5a9ef75b-5380-4b4f-aab2-54514f68355d,3,R,2023-05-04,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,23,5f586aa9-12eb-4473-87cf-3794ee2b1a4d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,41a10687-c1bb-4fd0-add8-df5305bbdd66,2,W,2023-05-10,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,118,76d77e67-733c-4f3e-a895-a06bac19a49f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,41a10687-c1bb-4fd0-add8-df5305bbdd66,3,T,2023-05-09,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,216,4a6a6021-5204-4b3b-8373-baa2d472c6b5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,41a10687-c1bb-4fd0-add8-df5305bbdd66,4,R,2023-05-04,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,216,4a6a6021-5204-4b3b-8373-baa2d472c6b5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,4fbf4663-e8f8-4ebf-8190-ed3ab620d011,1,W,2023-05-10,14:00:00,16:30:00,4139fc29-2373-48d8-9dea-2d9261384942,218,76d77e67-733c-4f3e-a895-a06bac19a49f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,4fbf4663-e8f8-4ebf-8190-ed3ab620d011,2,R,2023-05-04,14:00:00,16:30:00,4139fc29-2373-48d8-9dea-2d9261384942,208,de7c808d-7783-46f1-9891-afa3a5f6af70
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a5bc701b-c9d9-47ca-b0a1-833f4f50a816,1,F,2023-05-05,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,110,4a6a6021-5204-4b3b-8373-baa2d472c6b5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,cf2d3f19-8b24-4fcf-9bff-da1a95dfa57f,1,T,2023-05-09,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,23,5f586aa9-12eb-4473-87cf-3794ee2b1a4d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,bf189d3f-8eb2-41c6-bd70-ee499f29b6de,2,W,2023-05-10,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,215,4a6a6021-5204-4b3b-8373-baa2d472c6b5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e686854c-4c7b-459a-9e12-10e8fbe84fed,1,T,2023-05-09,11:00:00,13:30:00,9dd9a6e8-63c4-46de-ba63-beb3c50676d6,200,f3fee318-8ea8-4701-aa7b-9ad64892ec1e
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,fa956503-ef2f-4fb0-af3c-fc2f552c84de,1,F,2023-05-05,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,307,b8a45bc4-ddb8-4dca-8677-d83ec85b6c83
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,b7e120fd-d111-4157-a767-deeb75897c3c,1,W,2023-05-10,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,307,b8a45bc4-ddb8-4dca-8677-d83ec85b6c83
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,05068cc9-8228-4500-9a4d-4f70727d7992,1,W,2023-05-10,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,215,4a6a6021-5204-4b3b-8373-baa2d472c6b5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,1491b258-8095-461f-b33b-ac2cc7e2cf58,1,W,2023-05-10,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,14,a293713b-76b2-47f2-badd-25b0dcea435f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,6cabdee4-b3c2-46af-a149-4f2bfb7242ab,1,F,2023-05-05,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,a293713b-76b2-47f2-badd-25b0dcea435f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9e80c46a-5c14-4f74-ab37-e1a662edf8de,1,R,2023-05-04,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,09,ec26604d-9dbf-45ea-b1d8-d2f651dc9ed5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c4907fe4-c8c8-4cdf-8aa0-57a463139cac,1,T,2023-05-09,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,16,4af28719-328d-4344-a386-c2d9e6170ef0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,1095bbd5-9e4b-49cd-859e-34b3d53aec94,1,F,2023-05-05,08:00:00,10:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,100,9423f0b3-0d31-4d6b-9aba-dcd0917f82a4
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,1095bbd5-9e4b-49cd-859e-34b3d53aec94,2,T,2023-05-09,11:00:00,13:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,100,9423f0b3-0d31-4d6b-9aba-dcd0917f82a4
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,704ff597-061c-48e8-96d4-69a8f86a26fa,1,F,2023-05-05,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,110,ae28f425-68a7-40b2-9dad-bd4fd8815306
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,704ff597-061c-48e8-96d4-69a8f86a26fa,2,R,2023-05-04,11:00:00,13:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,100,cada7189-b96e-4045-beb9-620b2d066422
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,15259c74-1a38-4140-bd30-84793954a48a,1,R,2023-05-04,08:00:00,10:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,100,ae28f425-68a7-40b2-9dad-bd4fd8815306
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,0163e501-92ac-4447-a279-c93a973f780e,1,R,2023-05-04,14:00:00,16:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,104,daaca73b-faf2-4174-af42-027933c53104
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,bc0161da-ff51-4f3b-b2b5-67038b5045cd,1,F,2023-05-05,14:00:00,16:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,244,daaca73b-faf2-4174-af42-027933c53104
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,b6a97a10-86cb-41ef-ac28-f7d90a2f513e,1,T,2023-05-09,14:00:00,16:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,100,686929fa-ce3b-40b7-83e7-006e1904456a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,195f59de-2875-4fb5-bae2-279d150a46f1,1,R,2023-05-04,11:00:00,13:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,233,ebad96ba-8b40-4c04-bcfb-80e98460ba5a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,43886abe-51b7-4144-95da-2f5b8ae08bc9,1,R,2023-05-04,08:00:00,10:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,109,9423f0b3-0d31-4d6b-9aba-dcd0917f82a4
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,d837fbdc-a939-4123-9c2a-c936c32b7387,1,F,2023-05-05,11:00:00,13:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,100,fae93f90-ff56-4df4-8df4-d19f75623979
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,1d52edb4-5b9e-44f5-84e5-97e41d2dc6aa,1,T,2023-05-09,17:30:00,20:00:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,233,9fb7d5d3-975c-4197-8840-17a2cbaed35a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,55ed3a77-4d51-4e8a-af2a-c4c443cc67ae,1,R,2023-05-04,14:00:00,16:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,244,686929fa-ce3b-40b7-83e7-006e1904456a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,b3cfece6-7916-4014-820f-56d0b9346d99,1,M,2023-05-08,17:30:00,20:00:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,202,17ada97a-03fe-49a4-a954-d8ab7367a4a2
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,8dcdeff9-9fd4-4377-a135-f7fa34cd998a,1,F,2023-05-05,14:00:00,16:30:00,2009fe24-3d61-4957-b8a0-7ce053e6aab9,226,a041d321-2f9a-43ec-a14f-cd2f19af5e08
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,6dae471a-9da5-428c-af96-1c02c44d5b78,1,T,2023-05-09,14:00:00,16:30:00,2009fe24-3d61-4957-b8a0-7ce053e6aab9,315,aecea425-ccd6-4951-b05e-aed476b4e7d7
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,1826a89d-80fa-4551-974d-4ad7f100946d,1,T,2023-05-09,11:00:00,13:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,244,ae28f425-68a7-40b2-9dad-bd4fd8815306
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,0d170667-9568-4dc6-adf3-0df173829cc7,1,F,2023-05-05,14:00:00,16:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,104,674012fc-68c8-48a5-92c9-be43850944fe
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,05c93d7b-6ff7-472d-862b-798d773f88f8,1,F,2023-05-05,11:00:00,13:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,100,fae93f90-ff56-4df4-8df4-d19f75623979
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5d858084-1174-460e-89c8-33daa0ada2f6,1,R,2023-05-04,17:30:00,20:00:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,104,cada7189-b96e-4045-beb9-620b2d066422
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,d88f0605-e796-411f-9440-6c759519b91f,1,R,2023-05-04,14:00:00,16:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,244,686929fa-ce3b-40b7-83e7-006e1904456a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,273e3ac3-38d7-4f72-aaeb-3d7753498701,2,M,2023-05-08,17:30:00,20:00:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,202,17ada97a-03fe-49a4-a954-d8ab7367a4a2
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,79c21b2a-8f20-4f80-a578-35d65a4d4542,1,T,2023-05-09,17:30:00,20:00:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,233,9fb7d5d3-975c-4197-8840-17a2cbaed35a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,63cac6db-3853-4929-a2b7-d3889e25d7e8,1,T,2023-05-09,14:00:00,16:30:00,2009fe24-3d61-4957-b8a0-7ce053e6aab9,315,aecea425-ccd6-4951-b05e-aed476b4e7d7
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,de19887a-039e-4b1d-b112-dfc36c3a9184,1,T,2023-05-09,11:00:00,13:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,244,ae28f425-68a7-40b2-9dad-bd4fd8815306
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,7cf71ebc-3788-4329-8bc6-f86197fe81c6,1,F,2023-05-05,14:00:00,16:30:00,1807f565-34e3-40ee-a21e-8ecf01cefac6,104,674012fc-68c8-48a5-92c9-be43850944fe
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,93b05f63-6b6c-463e-907f-a2b37e219f5d,1,M,2023-05-08,14:00:00,16:30:00,4139fc29-2373-48d8-9dea-2d9261384942,118,bc5ca993-01f4-4d37-91c1-d9a52b053a23
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,0354a6cb-215d-49d0-a5bb-dfc10b36feda,22,F,2023-05-05,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,218,bc5ca993-01f4-4d37-91c1-d9a52b053a23
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,f335e4fd-593f-451e-b00d-9cb59f867db8,22,W,2023-05-10,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,218,bc5ca993-01f4-4d37-91c1-d9a52b053a23
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,11419132-822e-47c0-9707-80c4f4aec951,1,F,2023-05-05,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,307,666643ba-97c7-4994-a928-7b4483e9cb9d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,33a6ddeb-abcd-48a3-a1fe-43cf3eea52e8,1,W,2023-05-10,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,204,bc5ca993-01f4-4d37-91c1-d9a52b053a23
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,ef9366ab-759d-4310-9013-e22b04690ad3,1,W,2023-05-10,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,307,b8a45bc4-ddb8-4dca-8677-d83ec85b6c83
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,6059f829-4483-461d-89e5-ad097b40f5d1,1,F,2023-05-05,08:00:00,10:30:00,4139fc29-2373-48d8-9dea-2d9261384942,307,666643ba-97c7-4994-a928-7b4483e9cb9d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,f782211a-9cb5-4484-924a-6327dea9b03f,1,F,2023-05-05,14:00:00,16:30:00,4139fc29-2373-48d8-9dea-2d9261384942,216,60a9c09f-f171-4626-9357-bc7ebf4d836a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,6e829d12-4f99-42c2-b61d-4c4dcd34e530,1,F,2023-05-05,14:00:00,16:30:00,4139fc29-2373-48d8-9dea-2d9261384942,118,737d412d-4e4f-4598-be9c-8bc115bca2f8
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,25d93585-bae2-48bd-bc4e-068cccf54495,1,W,2023-05-10,11:00:00,13:30:00,bb91389e-80e4-4bd5-952f-c18269df4c11,101,55041ca3-0f00-47ac-a614-2724170b9fdd
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,da8392a0-c767-4441-b3de-35842157a568,1,R,2023-05-04,08:00:00,10:30:00,96992551-53d9-4236-9148-116e0fe51821,119,5d126c53-ee87-4e79-bc2d-2f49af23c8e9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5b6208ac-ef67-46ff-a6ac-78289280a0bb,1,R,2023-05-04,11:00:00,13:30:00,4a84f114-e42e-462a-b1b4-a0d4b6f36110,0101E,9df333d3-ee7f-4bc3-a8b6-bf662a96fc4c
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5b6208ac-ef67-46ff-a6ac-78289280a0bb,2,F,2023-05-05,08:00:00,10:30:00,4a84f114-e42e-462a-b1b4-a0d4b6f36110,0101E,d74448bf-839b-4732-b27e-d13f22654014
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80e8d431-fbee-484f-8213-116861145875,1,R,2023-05-04,11:00:00,13:30:00,2009fe24-3d61-4957-b8a0-7ce053e6aab9,101,8fe7f7bc-9b50-4bec-b321-e4412f7c28be
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,8e668026-4f22-46a5-a090-cd01126c0f38,1,R,2023-05-04,08:00:00,10:30:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,198,5bf00d55-adeb-44ad-aa56-eb1705ebb0a9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,266593a4-9b76-47f4-af1a-d2d04eb713f2,1,M,2023-05-08,14:00:00,16:30:00,2009fe24-3d61-4957-b8a0-7ce053e6aab9,330,600679d3-d20c-49cb-902e-9c9b18244644
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,b88a2535-7d8f-4bad-8ec1-c27f5bdd05b6,1,R,2023-05-04,11:00:00,13:30:00,96992551-53d9-4236-9148-116e0fe51821,119,e2d6df72-e7ed-4014-9d5b-39a0711de27b
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c794944e-ee92-4b8f-84bf-ac2d80cc9f2d,1,T,2023-05-09,20:15:00,22:45:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,09,0f8556ae-a994-4195-b45a-3099de2e745d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c794944e-ee92-4b8f-84bf-ac2d80cc9f2d,2,W,2023-05-10,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,110,1aebc273-dfec-4d6f-a9ed-cd0afdb5cf07
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c794944e-ee92-4b8f-84bf-ac2d80cc9f2d,4,W,2023-05-10,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,121,1aebc273-dfec-4d6f-a9ed-cd0afdb5cf07
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c794944e-ee92-4b8f-84bf-ac2d80cc9f2d,6,R,2023-05-04,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,116,9ab53abc-eb18-4525-bebe-d710b8ebe035
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c794944e-ee92-4b8f-84bf-ac2d80cc9f2d,7,T,2023-05-09,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,121,0f8556ae-a994-4195-b45a-3099de2e745d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c794944e-ee92-4b8f-84bf-ac2d80cc9f2d,9,W,2023-05-10,17:30:00,20:00:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,ea141f4c-13d0-4251-94d7-05063381f404
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,213008b6-9132-4a34-8160-29a369b2f1ee,1,F,2023-05-05,11:00:00,13:30:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,198,d2613b5d-e777-4a44-b50d-10e0718406e2
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,213008b6-9132-4a34-8160-29a369b2f1ee,3,F,2023-05-05,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,110,87967d1e-488f-40d0-a3ca-94f42b434329
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,213008b6-9132-4a34-8160-29a369b2f1ee,4,W,2023-05-10,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,110,16d69958-8f1f-4ac4-9533-d30c4510fa52
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,213008b6-9132-4a34-8160-29a369b2f1ee,5,M,2023-05-08,20:15:00,22:45:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,0f8556ae-a994-4195-b45a-3099de2e745d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,213008b6-9132-4a34-8160-29a369b2f1ee,12,R,2023-05-04,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,121,9ab53abc-eb18-4525-bebe-d710b8ebe035
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,213008b6-9132-4a34-8160-29a369b2f1ee,16,R,2023-05-04,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,11,c77ae4fb-350e-4765-87ca-8fc0273d5e60
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,213008b6-9132-4a34-8160-29a369b2f1ee,18,R,2023-05-04,17:30:00,20:00:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,c77ae4fb-350e-4765-87ca-8fc0273d5e60
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,fad8f753-7bef-4faa-8875-10698f5aa34b,1,T,2023-05-09,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,115,0c9a95dc-e914-4dfb-82f6-9a04e370c4d5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,3ddfe4f6-0e96-4126-ba06-5e7edab6b8c7,1,T,2023-05-09,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,116,ffe09a34-846f-443b-a7fa-3018e59d6a42
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e6ec60e4-1711-42b8-b65a-4521d80e6ce8,2,R,2023-05-04,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,09,84d2743b-68a1-4302-8691-714aec224006
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,25c957a2-aff1-4c66-8660-8dea29cda5c7,2,R,2023-05-04,14:00:00,16:30:00,58f5ed1c-f9c9-4271-8320-30e86e03b8f5,206,94fbf597-434b-4e59-94f1-6ef5adc7455d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,86ad79e3-d655-414d-b050-b66442469fdf,2,F,2023-05-05,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,87967d1e-488f-40d0-a3ca-94f42b434329
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,989a54d8-b8e1-4006-9e69-e4c234daf053,1,M,2023-05-08,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,87967d1e-488f-40d0-a3ca-94f42b434329
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,99d7e158-4ad7-4f90-a65f-6a7f750028d5,1,R,2023-05-04,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,10,9b10ebc1-cbe8-40b2-a43f-e6f6802fd47e
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,18be83be-d3a5-4361-86a8-493e0c545acd,2,W,2023-05-10,17:30:00,20:00:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,321,3a8424af-9ec6-49df-8d47-3bf1b2125775
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,18be83be-d3a5-4361-86a8-493e0c545acd,3,R,2023-05-04,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,321,7388ef13-0fdb-4e76-a98e-c7133aab8a1f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,18be83be-d3a5-4361-86a8-493e0c545acd,5,T,2023-05-09,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,13,d1684a25-0d44-4167-938f-2f26c3250384
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,61d3107a-d68f-49b9-9814-5491923ef3f5,1,F,2023-05-05,11:00:00,13:30:00,58f5ed1c-f9c9-4271-8320-30e86e03b8f5,107,c77ae4fb-350e-4765-87ca-8fc0273d5e60
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,66dd9af2-e299-47c5-aef0-d9a78b9ae8ad,1,R,2023-05-04,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,08,194c8572-d468-44b7-a79b-208de20d446e
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,41fdb43b-ef6a-4a69-b7f8-73cc5fac0922,1,T,2023-05-09,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,01,7388ef13-0fdb-4e76-a98e-c7133aab8a1f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,ed9f222f-a5af-473e-93d5-c8c78c6eaf52,1,F,2023-05-05,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,a293713b-76b2-47f2-badd-25b0dcea435f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9c5799ff-f948-458d-b950-9a005301bcc2,1,F,2023-05-05,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,16,f2162f5f-c19c-4998-917d-cf878da21fb4
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,92a96554-1fda-4a20-82ce-19afc77a8371,1,T,2023-05-09,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,14,4af28719-328d-4344-a386-c2d9e6170ef0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,3e81bfaa-e628-4d44-901a-c022b765093c,1,R,2023-05-04,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,ea141f4c-13d0-4251-94d7-05063381f404
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e2c99dbd-7c4d-4238-aff9-5f0d6782c8c6,1,M,2023-05-08,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,09,ea141f4c-13d0-4251-94d7-05063381f404
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c29f6b5d-6d3e-4146-b8cb-166452ea2c75,1,R,2023-05-04,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,09,ec26604d-9dbf-45ea-b1d8-d2f651dc9ed5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,44f16200-dff6-479b-b05f-2813306757e7,1,W,2023-05-10,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,16,e0507a2b-8c39-433a-b1b2-be9ea4fedd01
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,8d32ad0f-eb8e-4ebc-a4ec-265f94527ef9,1,R,2023-05-04,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,16,007e3846-5601-47ac-aa42-0cd074ade124
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,6d584a38-8b3e-4c4a-a098-5ed646bbb3f7,1,M,2023-05-08,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,01,472b22a0-699d-47eb-998c-09db8a81027c
